,Type,id,Name,Start Date,End Date,Host Name,Event URL,description,url
113,Event,1639765,"AmeriCorps: Myths, Misconceptions, and How to Start your AmeriCorps Journey!",2025-01-28T16:00:00.000-05:00,2025-01-28T17:00:00.000-05:00,AmeriCorps,https://americorps.zoomgov.com/webinar/register/4117271253775/WN_tvwxzuhKTkSSFIdnkbJ3Fg,"<p>Ready to tackle the challenges facing your community but not sure AmeriCorps is right for you? Join us for Joining <strong>AmeriCorps: Myths, Misconceptions, and How to Start your AmeriCorps Journey!</strong> We'll breakdown the myths and misconceptions about projects, benefits, and the AmeriCorps opportunities available to you during this interactive webinar. </p>",https://app.joinhandshake.com/stu/events/1639765
114,Event,1648136,Facing Challenges in Christian Schools,2025-01-31T18:00:00.000-05:00,2025-01-31T19:00:00.000-05:00,Center for Urban Teaching,,"<p>This session is meant to equip teachers in training with spiritual insights and practical strategies to recognize, understand, and overcome challenges in the workforce, with a focus on upcoming teaching experiences.</p><ol><li>Participants will also learn how the Center for Urban Teaching helps Identify, Prepare, and Support High Performing Teachers, Leaders, and Schools and how more undergrads from all majors can get involved. </li></ol>",https://app.joinhandshake.com/stu/events/1648136
115,Event,1642399,Equity Talks: Maintain Your Peace in a Changing World,2025-02-06T19:00:00.000-05:00,2025-02-06T20:00:00.000-05:00,Teach For America,https://learn.teachforamerica.org/wcc/eh/3686877/lp/4738728/equity-talks-maintain-your-peace-in-a-changing-world?partnerref=handshakeeventpage,"<p><strong>Ever wished you had a toolkit for navigating a world filled with uncertainty?</strong> </p><p>Join us as we focus in on finding balance and maintaining peace in a challenging world. You'll learn practical tools to protect your peace, stay grounded, and thrive in the face of difficulties, so you can maintain your well-being even when the world feels off-balance. Leave empowered to navigate life's challenges with grace and strength.</p>",https://app.joinhandshake.com/stu/events/1642399
116,Event,1649487,CIC Student Working Group Meeting,2025-02-07T11:00:00.000-05:00,2025-02-07T12:00:00.000-05:00,Columbia University Data Science Institute,https://covidinfocommons.datascience.columbia.edu/content/student-working-group,<p>The CIC invites students of all academic backgrounds and varying research experience to join the CIC Student Working Group. Students around the world will join a community of young professionals and researchers interested in the future of COVID-19 and ongoing pandemic research.</p><p><br>Learn more about the Working Group and register to attend by visiting our website: https://covidinfocommons.datascience.columbia.edu/content/student-working-group</p>,https://app.joinhandshake.com/stu/events/1649487
117,Event,1591377,Sentara Registered Nurse Student Resume Round Table,2025-02-08T10:00:00.000-05:00,2025-02-08T11:30:00.000-05:00,Sentara,https://www.surveymonkey.com/r/BQ5LCLV,"<p><strong>RN Student Virtual Resume Round Table</strong></p><p><strong>Saturday, February 8, 2025; 10-11:30am</strong></p><p>You have prepared to be the best Nurse you can be! Now, prepare to get the position you want after graduation.</p><p>Grab a coffee and a muffin and join Sentara's RN Student Liaison for a Saturday breakfast session.</p><p>We will cover tips for cover letters &amp; resumes, manager interview prep and feel ready to navigate through the application and interview process. </p><p>RSVP to attend by Wednesday, February 5 at <a target=""_blank"" href=""https://www.surveymonkey.com/r/BQ5LCLV"">https://www.surveymonkey.com/r/BQ5LCLV</a>.</p><p>Reminders and a link to attend will be sent to your email on Friday, February 7.</p><p>Can't attend? Be sure to reach out to Christina Berry at <a href=""mailto:clberry@sentara.com"">clberry@sentara.com</a>.</p><p>See you there!</p>",https://app.joinhandshake.com/stu/events/1591377
118,Event,1631579,FREE Virtual Session: Interviewing Do's and Don'ts,2025-02-10T12:00:00.000-05:00,2025-02-10T12:30:00.000-05:00,Cherokee County School District (GA),https://bit.ly/m/Cherokee2024VirtualSessions,"<p>Join us for a free virtual session! </p><p>Throughout the school year, Cherokee County School District offers 30-minute workshops designed for future educators. These sessions are  conveniently scheduled so that you can listen in while commuting or between classes.</p><p><strong>No active participation is required!</strong></p><p><strong>Join in and listen like a podcast! </strong></p><p>You can view the topics and pre-register using this link: <a target=""_blank"" href=""https://nam02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fbit.ly%2Fm%2FCherokee2024VirtualSessions&amp;data=05%7C02%7CChristina.Saraiva%40cherokeek12.net%7C6e4c9fbdd60c49a9bee008dcddaacc6b%7Cafc04b26089b4cd6b9f02a3f280913be%7C0%7C0%7C638628972875371934%7CUnknown%7CTWFpbGZsb3d8eyJWIjoiMC4wLjAwMDAiLCJQIjoiV2luMzIiLCJBTiI6Ik1haWwiLCJXVCI6Mn0%3D%7C0%7C%7C%7C&amp;sdata=aixz4WGWwFvwf5Go0quz4sZaYCLrwpBA2vTgRbyPk74%3D&amp;reserved=0"">Professional Development Virtual Sessions</a>. You will also use this link to join the session by clicking on the session title. </p><p>Can't make it? <i>RSVP to the event and we will send a recording!</i></p><p> </p>",https://app.joinhandshake.com/stu/events/1631579
119,Event,1631580,FREE Virtual Session: Interviewing Do's and Don'ts ,2025-02-10T16:00:00.000-05:00,2025-02-10T16:30:00.000-05:00,Cherokee County School District (GA),https://bit.ly/m/Cherokee2024VirtualSessions,"<p>Join us for a free virtual session! </p><p>Throughout the school year, Cherokee County School District offers 30-minute workshops designed for future educators. These sessions are  conveniently scheduled so that you can listen in while commuting or between classes.</p><p><strong>No active participation is required!</strong></p><p><strong>Join in and listen like a podcast! </strong></p><p>You can view the topics and pre-register using this link: <a target=""_blank"" href=""https://nam02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fbit.ly%2Fm%2FCherokee2024VirtualSessions&amp;data=05%7C02%7CChristina.Saraiva%40cherokeek12.net%7C6e4c9fbdd60c49a9bee008dcddaacc6b%7Cafc04b26089b4cd6b9f02a3f280913be%7C0%7C0%7C638628972875371934%7CUnknown%7CTWFpbGZsb3d8eyJWIjoiMC4wLjAwMDAiLCJQIjoiV2luMzIiLCJBTiI6Ik1haWwiLCJXVCI6Mn0%3D%7C0%7C%7C%7C&amp;sdata=aixz4WGWwFvwf5Go0quz4sZaYCLrwpBA2vTgRbyPk74%3D&amp;reserved=0"">Professional Development Virtual Sessions</a>. You will also use this link to join the session by clicking on the session title. </p><p>Can't make it? <i>RSVP to the event and we will send a recording!</i></p><p> </p>",https://app.joinhandshake.com/stu/events/1631580
120,Event,1642401,Evolve: Skill Swap - Identify and Sell Your Transferable Talents,2025-02-10T17:30:00.000-05:00,2025-02-10T18:15:00.000-05:00,Teach For America,https://learn.teachforamerica.org/wcc/eh/3686877/lp/4738734/evolve-skill-swap-identify-and-sell-your-transferable-talents?partnerref=handshakeeventpage,"<p><strong>Your skillset is more powerful than you think!</strong> <strong>In this session, we’ll help you:</strong></p><p>✅ identify your transferable skills </p><p>✅ present them as strengths in your job search, applications, and interviews </p><p>✅ confidently communicate the value you bring, no matter the industry or role</p><p>✅ set yourself apart from the competition.</p><p><strong>Let’s turn your everyday experiences into career-boosting assets!</strong></p>",https://app.joinhandshake.com/stu/events/1642401
121,Event,1591383,Sentara RN Summer Internship Virtual Information Session,2025-02-17T17:00:00.000-05:00,2025-02-17T19:00:00.000-05:00,Sentara,https://www.surveymonkey.com/r/HGGZVBP,"<p><strong>RN Summer Internship Virtual Information Session </strong></p><p><strong>Monday, February 17, 2025, 5-7pm</strong></p><p>If you are graduating in late 2025 or Spring 2026 and you are seeking a paid internship for Summer 2025, we would love to have you join us for this information session. </p><p>Join Sentara’s RN Liaison and the leadership of our summer internship programs for an information session.  Learn about all of Sentara’s internship opportunities, how &amp; when to apply, and all the details you need to plan your summer.  </p><p>To attend, RSVP at <a target=""_blank"" href=""https://www.surveymonkey.com/r/HGGZVBP"">https://www.surveymonkey.com/r/HGGZVBP</a></p><p>Reminders and a link to attend will be sent to your email on Friday, February 14.</p><p>See you there!</p><p><strong>Benefits</strong>: Sentara offers an attractive array of full-time benefits to include Medical, Dental, Vision, Paid Time Off, Sick, Tuition Reimbursement, a 401k/403B with matching funds, 401a, Performance Plus Bonus, Career Advancement Opportunities, Work Perks, and more. </p><p>Our success is supported by a family-friendly culture that encourages community involvement and creates unlimited opportunities for development and growth. </p><p><strong>Be a part of an excellent healthcare organization that cares about our People, Quality, Patient Safety, Service, and Integrity. Join a team that has a mission to improve health every day and a vision to be the healthcare choice of the communities that we serve!</strong></p>",https://app.joinhandshake.com/stu/events/1591383
122,Event,1632704,2025 Morgan Stanley Early Insights Program: Company Functions and Operations,2025-02-17T18:00:00.000-05:00,2025-02-28T18:00:00.000-05:00,Morgan Stanley,https://morganstanley.tal.net/vx/brand-2/spa-1/candidate/so/pm/1/pl/2/opp/18605-2025-Early-Insights-Program/en-GB,"<p style=""text-align:center;""><strong><u>Please apply to our Early Insights Program using the following link: </u></strong><a target=""_blank"" href=""https://morganstanley.tal.net/vx/brand-2/spa-1/candidate/so/pm/1/pl/2/opp/18605-2025-Early-Insights-Program/en-GB""><strong><u>Early Insights Application Link </u></strong></a></p><p style=""text-align:center;""> </p><p style=""text-align:center;""><strong>Early Insights applications are now open!</strong></p><p style=""text-align:center;"">Apply today and don't miss out on the opportunity to participate in Morgan Stanley's 2025 Early Insights Program.</p><p style=""text-align:center;"">This two-week virtual series provides an in-depth overview of the financial services industry and how Morgan Stanley helps advise, originate, trade, manage and distribute capital for clients. You'll also learn more about our campus recruitment process and how our early career programs can support and empower you on the path to your full potential.</p><p style=""text-align:center;"">Please note that eligible candidates must have graduation dates between December 2026 – June 2028. We encourage you to review the program details below prior to applications opening to determine your preferred division to apply for.</p><p style=""text-align:center;""><strong>Company Functions and Operations: Weeks of February 17 and 24</strong></p><p style=""text-align:center;"">Compliance, Corporate Services, Corporate Treasury, Finance, Firm Risk Management, Human Resources, Internal Audit and Operations</p><p style=""text-align:center;""> </p>",https://app.joinhandshake.com/stu/events/1632704
123,Event,1620563,"Being a Real Disease Detective in CDC’s Epidemic Intelligence Service - Feb 20, 2025",2025-02-20T15:00:00.000-05:00,2025-02-20T16:00:00.000-05:00,Centers for Disease Control and Prevention (CDC) DWD Fellowships,,"<p>Join us to get an overview of the Epidemic Intelligence Service (EIS) fellowship program and hear from current and former disease detectives about their public health work, fellowship experiences, and how alumni are applying the skills and experiences in their post-fellowship positions. A question-and-answer period will be held at the end. Register in advance to attend.</p><p>For more information about EIS, you can visit www.cdc.gov/eis</p>",https://app.joinhandshake.com/stu/events/1620563
124,Event,1605806,"U.S. EPA Regions 8, 9, and 10 Federal Careers Virtual Workshop",2025-02-20T17:00:00.000-05:00,2025-02-20T18:30:00.000-05:00,U.S. Environmental Protection Agency (EPA),,"<p>Come learn about Federal Employment at Region 8 (Denver), Region 9 (San Francisco), and Region 10 (Seattle) of the EPA! Entry level, early and mid-career professionals are all welcome to attend. Our work at EPA has purpose and impact. From tackling the climate crisis to advancing environmental justice, what happens here changes our world. </p><p>Our mission is to protect human health and safeguard the environment – the air, water, and land upon which life depends. At EPA, you can make a real difference for the environment and the lives of others.</p><p>Participants have the opportunity to learn about EPA’s mission, how to navigate USAJOBS and creating a federal resume. There will be panel discussion to provide a glimpse into variety of careers within the EPA.</p><p>This event begins at <strong><u>3:00 PM Mountain Time</u> (4:00 PM Central Time, 5:00 PM Eastern Time, 2:00 PM Pacific Time.)</strong></p><p><strong><u>No pre-registration required!</u></strong>  Just click on the link a few minutes before the event and you’ll be directed to the MS Teams site.</p><p>For more information or to request accommodations, please contact <a href=""mailto:mutter.andrew@epa.gov"">mutter.andrew@epa.gov</a>, <a href=""mailto:verges.michelle@epa.gov"">verges.michelle@epa.gov</a>, <a href=""mailto:weber.camille@epa.gov"">weber.camille@epa.gov</a>, or <a href=""mailto:drummond.shawn@epa.gov"">drummond.shawn@epa.gov</a>.</p>",https://app.joinhandshake.com/stu/events/1605806
125,Event,1642403,Evolve: Professional Communication Basics,2025-02-25T18:00:00.000-05:00,2025-02-25T18:20:00.000-05:00,Teach For America,https://learn.teachforamerica.org/wcc/eh/3686877/lp/4738735/evolve-professional-communication-basics?partnerref=handshakeeventpage,"<p>ðŸ“¢ Communication is keyâ€”whether itâ€™s with professors, recruiters, or future employers. In this quick session we'll dive into crafting messages that are both authentic and professional across platforms like email, LinkedIn, Zoom, and in person. In just 10 minutes, youâ€™ll get actionable tips to help you communicate confidently and make a great impression, followed by a quick Q&amp;A.Â </p><p><strong>Letâ€™s sharpen your skills for every conversation that counts!</strong></p>",https://app.joinhandshake.com/stu/events/1642403
126,Event,1642404,Evolve: Ace the Interview,2025-03-04T18:00:00.000-05:00,2025-03-04T18:20:00.000-05:00,Teach For America,https://learn.teachforamerica.org/wcc/eh/3686877/lp/4738736/evolve-ace-the-interview?partnerref=handshakeeventpage,"<p><strong>If you've got 20 minutes, we've got tips to help you make a lasting impression in any interview. </strong></p><p>Join us as we explore how to effectively showcase your strengths and clearly communicate your value to employers. Get practical tips for standing out and feel confident walking into your next opportunity. Stick around for a quick Q&amp;A to get your questions answered and take your interview skills to the next level!</p><p><i>*Please note this event is for general interview prep and is not specific to preparing for Teach For America interviews.</i></p>",https://app.joinhandshake.com/stu/events/1642404
127,Event,1620566,"Being a Real Disease Detective in CDC’s Epidemic Intelligence Service - Mar 5, 2025",2025-03-05T15:00:00.000-05:00,2025-03-05T16:00:00.000-05:00,Centers for Disease Control and Prevention (CDC) DWD Fellowships,,"<p>Join us to get an overview of the Epidemic Intelligence Service (EIS) fellowship program and hear from current and former disease detectives about their public health work, fellowship experiences, and how alumni are applying the skills and experiences in their post-fellowship positions. A question-and-answer period will be held at the end. Register in advance to attend.</p><p>For more information about EIS, you can visit www.cdc.gov/eis</p>",https://app.joinhandshake.com/stu/events/1620566
128,Event,1649488,CIC Student Working Group Meeting,2025-03-07T11:00:00.000-05:00,2025-03-07T12:00:00.000-05:00,Columbia University Data Science Institute,https://covidinfocommons.datascience.columbia.edu/content/student-working-group,<p>The CIC invites students of all academic backgrounds and varying research experience to join the CIC Student Working Group. Students around the world will join a community of young professionals and researchers interested in the future of COVID-19 and ongoing pandemic research.</p><p><br>Learn more about the Working Group and register to attend by visiting our website: https://covidinfocommons.datascience.columbia.edu/content/student-working-group</p>,https://app.joinhandshake.com/stu/events/1649488
129,Event,1620573,"Preparing Your Best Application for the Epidemic Intelligence Service - Mar 12, 2025",2025-03-12T14:00:00.000-04:00,2025-03-12T15:00:00.000-04:00,Centers for Disease Control and Prevention (CDC) DWD Fellowships,,"<p>Join us to learn the ins and outs of the Epidemic Intelligence Service (EIS) application and selection process and get tips on preparing a quality application for this highly competitive process. A question-and-answer period will be held at the end. Register in advance to attend.</p><p>For more information on how to apply for EIS, please visit: <a target=""_blank"" href=""https://www.cdc.gov/eis/php/participants/index.html"">Applying to be a Fellow | Epidemic Intelligence Service | CDC</a></p>",https://app.joinhandshake.com/stu/events/1620573
130,Event,1646352,Evolve: Equity-Oriented Leadership Live Workshop,2025-03-13T18:30:00.000-04:00,2025-03-13T19:45:00.000-04:00,Teach For America,https://learn.teachforamerica.org/wcc/eh/3686877/lp/4738739/evolve-equity-oriented-leadership-live-workshop?partnerref=handshakeeventpage,"<p>Ready to level up your leadership skills? Join us for this interactive event where you’ll <strong>complete the ""My Equity-Oriented Leadership"" microcredential and earn a digital badge to showcase your achievement</strong>. </p><ul>
<li>Reflect on what leadership means to you</li>
<li>Explore how diversity and equity play a role</li>
<li>Learn how to align your intentions and actions to practice equitable leadership every day. </li>
</ul><p><strong>This is your chance to build meaningful skills that make an impact—personally and professionally.</strong></p>",https://app.joinhandshake.com/stu/events/1646352
131,Event,1646361,Equity Talks: Beyond the Textbook - Navigating the Modern Classroom,2025-03-19T18:00:00.000-04:00,2025-03-19T19:00:00.000-04:00,Teach For America,https://learn.teachforamerica.org/wcc/eh/3686877/lp/4738741/equity-talks-beyond-the-textbook-navigating-the-modern-classroom?partnerref=handshakeeventposting,<p><strong>Are you passionate about making a difference in the lives of students?</strong> Discover the latest trends and best practices in education at our upcoming event featuring modern-day teachers.Â </p><p>ðŸ’¡ Learn how educators are adapting to the changing landscape of education and inspiring the next generation of learners!</p>,https://app.joinhandshake.com/stu/events/1646361
132,Event,1605822,"U.S. EPA Regions 8, 9, and 10 Federal Careers Virtual Workshop",2025-03-20T12:00:00.000-04:00,2025-03-20T13:30:00.000-04:00,U.S. Environmental Protection Agency (EPA),,"<p>Come learn about Federal Employment at Region 8 (Denver), Region 9 (San Francisco), and Region 10 (Seattle) of the EPA! Entry level, early and mid-career professionals are all welcome to attend. Our work at EPA has purpose and impact. From tackling the climate crisis to advancing environmental justice, what happens here changes our world. </p><p>Our mission is to protect human health and safeguard the environment – the air, water, and land upon which life depends.</p><p>At EPA, you can make a real difference for the environment and the lives of others.</p><p>Participants have the opportunity to learn about EPA’s mission, how to navigate USAJOBS and creating a federal resume. There will be panel discussion to provide a glimpse into variety of careers within the EPA.</p><p>This event begins at <strong><u>10:00 AM Mountain Time</u> (11:00 AM Central Time, 12:00 PM Eastern Time, 9:00 AM Pacific Time.)</strong></p><p><strong><u>No pre-registration required!</u></strong>  Just click on the link a few minutes before the event and you’ll be directed to the MS Teams site.</p><p>For more information or to request accommodations, please contact <a href=""mailto:mutter.andrew@epa.gov"">mutter.andrew@epa.gov</a>, <a href=""mailto:verges.michelle@epa.gov"">verges.michelle@epa.gov</a>, <a href=""mailto:weber.camille@epa.gov"">weber.camille@epa.gov</a>, or <a href=""mailto:drummond.shawn@epa.gov"">drummond.shawn@epa.gov</a>.</p><p> </p>",https://app.joinhandshake.com/stu/events/1605822
133,Event,1648153,Bringing Others in for the Ride - Center for Urban Teaching,2025-03-21T18:00:00.000-04:00,2025-03-21T19:00:00.000-04:00,Center for Urban Teaching,,"<p>This session is meant to Equip teachers in training with spiritual insights and practical strategies to identify and encourage potential candidates for the Center for Urban Teaching internship program, using the biblical example of Paul, Timothy, and Barnabas.</p><ol><li>Participants will also learn how the Center for Urban Teaching helps Identify, Prepare, and Support High Performing Teachers, Leaders, and Schools and how more undergrads from all majors can get involved. </li></ol>",https://app.joinhandshake.com/stu/events/1648153
134,Event,1631581,FREE Virtual Session: Teacher Q&A: Building Relationships ,2025-03-24T16:00:00.000-04:00,2025-03-24T16:30:00.000-04:00,Cherokee County School District (GA),https://bit.ly/m/Cherokee2024VirtualSessions,"<p>Join us for a free virtual session! </p><p>Throughout the school year, Cherokee County School District offers 30-minute workshops designed for future educators. These sessions are  conveniently scheduled so that you can listen in while commuting or between classes.</p><p><strong>No active participation is required!</strong></p><p><strong>Join in and listen like a podcast! </strong></p><p>You can view the topics and pre-register using this link: <a target=""_blank"" href=""https://nam02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fbit.ly%2Fm%2FCherokee2024VirtualSessions&amp;data=05%7C02%7CChristina.Saraiva%40cherokeek12.net%7C6e4c9fbdd60c49a9bee008dcddaacc6b%7Cafc04b26089b4cd6b9f02a3f280913be%7C0%7C0%7C638628972875371934%7CUnknown%7CTWFpbGZsb3d8eyJWIjoiMC4wLjAwMDAiLCJQIjoiV2luMzIiLCJBTiI6Ik1haWwiLCJXVCI6Mn0%3D%7C0%7C%7C%7C&amp;sdata=aixz4WGWwFvwf5Go0quz4sZaYCLrwpBA2vTgRbyPk74%3D&amp;reserved=0"">Professional Development Virtual Sessions</a>. You will also use this link to join the session by clicking on the session title. </p><p>Can't make it? <i>RSVP to the event and we will send a recording!</i></p><p> </p>",https://app.joinhandshake.com/stu/events/1631581
135,Event,1652850,Evolve: Build Your Network - The Power of Mentorship,2025-03-26T17:30:00.000-04:00,2025-03-26T18:15:00.000-04:00,Teach For America,https://learn.teachforamerica.org/wcc/eh/3686877/lp/4738743/evolve-build-your-network-the-power-of-mentorship?partnerref=handshakeeventpage,"<p><strong>Entering the professional world or making an early career move can be daunting—but a mentor can make all the difference.</strong> </p><p>We’ll walk you through practical steps to finding a mentor, from the very beginning to making the most of the mentor-mentee relationship over time. Learn why mentorship is key to your personal and professional growth, and how to build relationships that help you thrive. Get ready to take charge of your future with the guidance of someone who's been there!</p>",https://app.joinhandshake.com/stu/events/1652850
136,Event,1652857,Equity Talks: Beyond Self Doubt - Overcome Imposter Syndrome,2025-04-03T19:00:00.000-04:00,2025-04-03T20:00:00.000-04:00,Teach For America,https://learn.teachforamerica.org/wcc/eh/3686877/lp/4738745/equity-talks-beyond-self-doubt-overcome-imposter-syndrome?partnerref=handshakeeventpage,"<p>Transitioning from college to the professional world, moving to a new city, starting new relationships - it can all feel intimidating, especially when imposter syndrome creeps in. This event will help you build confidence and embrace your strengths, even if you’re just starting out. <strong>Learn how to navigate and adapt to fresh challenges so you can overcome self-doubt and embrace your value!</strong></p>",https://app.joinhandshake.com/stu/events/1652857
137,Event,1649489,CIC Student Working Group Meeting,2025-04-04T11:00:00.000-04:00,2025-04-04T12:00:00.000-04:00,Columbia University Data Science Institute,https://covidinfocommons.datascience.columbia.edu/content/student-working-group,<p>The CIC invites students of all academic backgrounds and varying research experience to join the CIC Student Working Group. Students around the world will join a community of young professionals and researchers interested in the future of COVID-19 and ongoing pandemic research.</p><p><br>Learn more about the Working Group and register to attend by visiting our website: https://covidinfocommons.datascience.columbia.edu/content/student-working-group</p>,https://app.joinhandshake.com/stu/events/1649489
138,Event,1652859,Evolve: Ask Me Anything - Your Career Questions Answered,2025-04-08T18:00:00.000-04:00,2025-04-08T18:45:00.000-04:00,Teach For America,https://learn.teachforamerica.org/wcc/eh/3686877/lp/4738748/evolve-ask-me-anything-your-career-questions-answered?partnerref=handshakeeventpage,"<p>Have burning questions about launching your career? Looking for pro tips and expert advice? This Ask Me Anything event is your chance to ask seasoned professionals anything—from career development tips and practical skills to navigating life after college. </p><p><strong>Whether you’re prepping for your first job or looking to level up, our panel is here to provide real, actionable advice to help you succeed - so bring your questions and get ready to take your next steps with confidence!</strong></p>",https://app.joinhandshake.com/stu/events/1652859
139,Event,1620579,"Preparing Your Best Application for the Epidemic Intelligence Service - Apr 9, 2025",2025-04-09T14:00:00.000-04:00,2025-04-09T15:00:00.000-04:00,Centers for Disease Control and Prevention (CDC) DWD Fellowships,,"<p>Join us to learn the ins and outs of the Epidemic Intelligence Service (EIS) application and selection process and get tips on preparing a quality application for this highly competitive process. A question-and-answer period will be held at the end. Register in advance to attend.</p><p>For more information on how to apply for EIS, please visit: <a target=""_blank"" href=""https://www.cdc.gov/eis/php/participants/index.html"">Applying to be a Fellow | Epidemic Intelligence Service | CDC</a></p>",https://app.joinhandshake.com/stu/events/1620579
140,Event,1600247,"Amica Embraces Diversity: LGBTQ+ Discussion, Postponed to 4/10/25",2025-04-10T15:00:00.000-04:00,2025-04-10T16:00:00.000-04:00,Amica Mutual Insurance Company,,"<p>Amica Insurance is proud to host an employee panel comprised of four members of the LGBTQ+ community. Learn about their journeys and how Amica has supported them along the way. They’ll answer questions and engage in an open dialogue led by moderators Shameem Awan, Senior Assistant Vice President, Talent Management and DEI and Tom Goodale, Assistant Vice President. This is a great way to learn more about Amica and its focus to encourage everyone to be their authentic self.</p><p>&nbsp;</p><p><a target=""_blank"" rel=""noopener noreferrer"" href=""https://amica.zoom.us/j/98563619626?pwd=hQcGCPGuzsJfvECFRtEOuLZII870PP.1"">https://amica.zoom.us/j/98563619626?pwd=hQcGCPGuzsJfvECFRtEOuLZII870PP.1</a></p><p>Meeting ID: 985 6361 9626</p><p>Passcode:&nbsp; 286162</p>",https://app.joinhandshake.com/stu/events/1600247
141,Event,1631582,FREE Virtual Session: Teacher Top 10 Pieces of Advice ,2025-04-14T12:00:00.000-04:00,2025-04-14T12:30:00.000-04:00,Cherokee County School District (GA),https://bit.ly/m/Cherokee2024VirtualSessions,"<p>Join us for a free virtual session! </p><p>Throughout the school year, Cherokee County School District offers 30-minute workshops designed for future educators. These sessions are  conveniently scheduled so that you can listen in while commuting or between classes.</p><p><strong>No active participation is required!</strong></p><p><strong>Join in and listen like a podcast! </strong></p><p>You can view the topics and pre-register using this link: <a target=""_blank"" href=""https://nam02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fbit.ly%2Fm%2FCherokee2024VirtualSessions&amp;data=05%7C02%7CChristina.Saraiva%40cherokeek12.net%7C6e4c9fbdd60c49a9bee008dcddaacc6b%7Cafc04b26089b4cd6b9f02a3f280913be%7C0%7C0%7C638628972875371934%7CUnknown%7CTWFpbGZsb3d8eyJWIjoiMC4wLjAwMDAiLCJQIjoiV2luMzIiLCJBTiI6Ik1haWwiLCJXVCI6Mn0%3D%7C0%7C%7C%7C&amp;sdata=aixz4WGWwFvwf5Go0quz4sZaYCLrwpBA2vTgRbyPk74%3D&amp;reserved=0"">Professional Development Virtual Sessions</a>. You will also use this link to join the session by clicking on the session title. </p><p>Can't make it? <i>RSVP to the event and we will send a recording!</i></p><p> </p>",https://app.joinhandshake.com/stu/events/1631582
142,Event,1605833,"U.S. EPA Regions 8, 9, and 10 Federal Careers Virtual Workshop",2025-04-16T17:00:00.000-04:00,2025-04-16T18:30:00.000-04:00,U.S. Environmental Protection Agency (EPA),,"<p>Come learn about Federal Employment at Region 8 (Denver), Region 9 (San Francisco), and Region 10 (Seattle) of the EPA! Entry level, early and mid-career professionals are all welcome to attend. Our work at EPA has purpose and impact. From tackling the climate crisis to advancing environmental justice, what happens here changes our world. </p><p>Our mission is to protect human health and safeguard the environment – the air, water, and land upon which life depends.</p><p>At EPA, you can make a real difference for the environment and the lives of others.</p><p>Participants have the opportunity to learn about EPA’s mission, how to navigate USAJOBS and creating a federal resume. There will be panel discussion to provide a glimpse into variety of careers within the EPA.</p><p>This event begins at <strong><u>3:00 PM Mountain Time</u> (4:00 PM Central Time, 5:00 PM Eastern Time, 2:00 PM Pacific Time.)</strong></p><p><strong><u>No pre-registration required!</u></strong>  Just click on the link a few minutes before the event and you’ll be directed to the MS Teams site.</p><p>For more information or to request accommodations, please contact <a href=""mailto:mutter.andrew@epa.gov"">mutter.andrew@epa.gov</a>, <a href=""mailto:verges.michelle@epa.gov"">verges.michelle@epa.gov</a>, <a href=""mailto:weber.camille@epa.gov"">weber.camille@epa.gov</a>, or <a href=""mailto:drummond.shawn@epa.gov"">drummond.shawn@epa.gov</a>.</p>",https://app.joinhandshake.com/stu/events/1605833
143,Event,1652863,Evolve: Teacher Talk - Ask the Educators,2025-04-17T18:00:00.000-04:00,2025-04-17T18:45:00.000-04:00,Teach For America,https://learn.teachforamerica.org/wcc/eh/3686877/lp/4738751/evolve-teacher-talk-ask-the-educators?partnerref=handshakeeventpage,"<p>Curious about what it’s really like to work in education? This event is your chance to ask our educators, tutors, school leaders, and alumni anything—from life in the classroom to navigating the joys and challenges of working with students. </p><p><strong>Whether you’re considering a career in education or just want to learn more about the field, our panel is ready to share their experiences, advice, and insights.</strong></p>",https://app.joinhandshake.com/stu/events/1652863
144,Event,1652867,Evolve: Maximize Your Career Journey with AI,2025-04-21T17:00:00.000-04:00,2025-04-21T17:45:00.000-04:00,Teach For America,https://learn.teachforamerica.org/wcc/eh/3686877/lp/4738753/evolve-maximize-your-career-journey-with-ai?partnerref=handshakeeventpage,"<p><strong>The job search process can be difficult but Artificial Intelligence can remove some of that stress!</strong> </p><p>If you're curious about leveraging AI to be more efficient in your career journey but you're not sure where to start, join us to learn the do's and don'ts of using AI when searching for your next job or internship.</p>",https://app.joinhandshake.com/stu/events/1652867
